TITLE,CITED BY,YEAR
"JRI Coleman, HA Gaspar, J Bryois, EM Byrne, AJ Forstner, PA Holmans, ...",,
"Biological psychiatry 88 (2), 169-184",,
"An interactive online dashboard for tracking COVID-19 in US counties, cities, and states in real time",102,2020
"BD Wissel, PJ Van Camp, M Kouril, C Weis, TA Glauser, PS White, ...",,
"Journal of the American Medical Informatics Association 27 (7), 1121-1125",,
Estimates of healthcare spending for preterm and low-birthweight infants in a commercially insured population: 2008–2016,130,2020
"AL Beam, I Fried, N Palmer, D Agniel, G Brat, K Fox, I Kohane, A Sinaiko, ...",,
"Journal of Perinatology 40 (7), 1091-1099",,
Use of narrative concepts in electronic health records to validate associations between genetic factors and response to treatment of inflammatory bowel diseases,2,2020
"AN Ananthakrishnan, A Cagan, T Cai, VS Gainer, G Savova, SY Shaw, ...",,
"Clinical Gastroenterology and Hepatology 18 (8), 1890-1892",,
Meta-analysis of Caenorhabditis elegans single-cell developmental data reveals multi-frequency oscillation in gene activation,7,2020
"LAD Hutchison, B Berger, IS Kohane",,
"Bioinformatics 36 (13), 4047-4057",,
Data citizenship under the 21st century cures act,18,2020
"KD Mandl, IS Kohane",,
"New England Journal of Medicine 382 (19), 1781-1783",,
"Conceptual design, implementation, and evaluation of generic and Standard-Compliant data transfer into electronic health records",9,2020
"R Blitz, M Dugas",,
"Applied Clinical Informatics 11 (03), 374-386",,
Sa1628 UTILIZATION AND COST FOR PEDIATRIC IRRITABLE BOWEL SYNDROME BASED ON NATIONAL INSURANCE DATABASE CLAIMS DATA,,2020
"BC Beinvogl, N Palmer, I Kohane, S Nurko",,
"Gastroenterology 158 (6), S-359",,
Measuring Healthcare Delays Among Privately Insured Patients in the United States,,2020
"J El Halabi, NP Palmer, K Fox, JE Golub, I Kohane, MR Farhat",,
"C53. GLOBAL EXPERIENCES IN TB AND NTM CARE, A5457-A5457",,
Classifying non-small cell lung cancer types and transcriptomic subtypes using convolutional neural networks,93,2020
"KH Yu, F Wang, GJ Berry, C Re, RB Altman, M Snyder, IS Kohane",,
"Journal of the American Medical Informatics Association 27 (5), 757-769",,
AI for the eye—automated assistance for clinicians screening for papilledema,5,2020
I Kohane,,
"New England Journal of Medicine 382 (18), 1760-1761",,
"De novo EIF2AK1 and EIF2AK2 variants are associated with developmental delay, leukoencephalopathy, and neurologic decompensation",39,2020
"D Mao, CM Reuter, MRZ Ruzhnikov, AE Beck, EG Farrow, LT Emrick, ...",,
"The American Journal of Human Genetics 106 (4), 570-583",,
Examining the use of real?world evidence in the regulatory process,138,2020
"BK Beaulieu?Jones, SG Finlayson, W Yuan, RB Altman, IS Kohane, ...",,
"Clinical Pharmacology & Therapeutics 107 (4), 843-852",,
Leveraging electronic dental record data for clinical research in the national dental PBRN practices,30,2020
"TP Thyvalikakath, WD Duncan, Z Siddiqui, M LaPradd, G Eckert, ...",,
"Applied Clinical Informatics 11 (02), 305-314",,
Making the ‘invisible’visible: transforming the detection of intimate partner violence,27,2020
"B Khurana, SE Seltzer, IS Kohane, GW Boland",,
"BMJ quality & safety 29 (3), 241-244",,
The phenotypical implications of immune dysregulation in fragile X syndrome,13,2020
"KH Yu, N Palmer, K Fox, L Prock, KD Mandl, IS Kohane, D Prilutsky",,
"European Journal of Neurology 27 (3), 590-593",,
Classical human leukocyte antigen alleles and C4 haplotypes are not significantly associated with depression,26,2020
"KP Glanville, JRI Coleman, KB Hanscombe, J Euesden, SW Choi, ...",,
"Biological psychiatry 87 (5), 419-430",,
Big data in the assessment of pediatric medication safety,10,2020
"AW McMahon, WO Cooper, JS Brown, B Carleton, F Doshi-Velez, ...",,
Pediatrics 145 (2),,
Autoimmune effects of lung cancer immunotherapy revealed by data?driven analysis on a nationwide cohort,18,2020
"S Yang, KH Yu, N Palmer, K Fox, SC Kou, IS Kohane",,
"Clinical Pharmacology & Therapeutics 107 (2), 388-396",,
Methods and systems for predicting treatment responses in subjects,,2020
"IS Kohane, N PALMER",,
"US Patent App. 16/489,634",,
Partial loss of USP9X function leads to a male neurodevelopmental and behavioral disorder converging on transforming growth factor ? signaling,45,2020
"BV Johnson, R Kumar, S Oishi, S Alexander, M Kasherman, MS Vega, ...",,
"Biological psychiatry 87 (2), 100-112",,
Variation across population subgroups of COVID-19 antibody testing performance (preprint),,2020
"HL Brantley, RM Yoo, GI Jones, MA Stock, PJ Park, NE Sheils, IS Kohane",,
Application programming interfaces in health care: findings from a current-state sociotechnical assessment,15,2020
"P Dullabh, L Hovey, K Heaney-Huls, N Rajendran, A Wright, DF Sittig",,
"Applied Clinical Informatics 11 (01), 059-069",,
Detecting social and behavioral determinants of health with structured and free-text clinical data,48,2020
"DJ Feller, OJB Don't Walk, J Zucker, MT Yin, P Gordon, N Elhadad",,
"Applied clinical informatics 11 (01), 172-181",,
COVID-19 Infections Following Physical School Reopening (preprint),,2020
"O Miron, KH Yu, R Wilf-Miron, I Kohane, N Davidovitch",,
assayM: a web application to monitor mutations in COVID-19 diagnostic assays.(preprint),,2020
"RNM Ghazzali, A Pain, M Abdollahyan, E Gadaleta, C Chelala, ...",,
SNPnexus COVID: Facilitating the analysis of COVID-19 host genetics (preprint),,2020
"J Oscanoa, L Sivapalan, M Abdollahyan, E Gadaleta, C Chelala, ...",,
Multi-omic profiling reveals widespread dysregulation of innate immunity and hematopoiesis in COVID-19 (preprint),,2020
"AJ Wilk, MJ Lee, B Wei, B Parks, R Pi, GJ Martinez-Colon, T Ranganath, ...",,
"Genomic and phylogenetic analyses of SARS-CoV-2 strains isolated in the city of Gwangju, South Korea (preprint)",,2020
"KM Ji, L Ji-eun, CJ Keun, P Jungwook, J Jin, Y Ji-eun, AL Blomkalns, ...",,
Validation of a Derived International Patient Severity Phenotype to Support COVID-19 Analytics from Electronic Health Record Data,,2020
"JG Klann, GM Weber, H Estiri, B Moal, P Avillach, C Hong, VM Castro, ...",,
Cross-modal representation alignment of molecular structure and perturbation-induced transcriptional profiles,6,2020
"SG Finlayson, MBA McDermott, AV Pickering, SL Lipnick, IS Kohane",,
"BIOCOMPUTING 2021: Proceedings of the Pacific Symposium, 273-284",,
High-throughput phenotyping with electronic medical record data using a common semi-supervised approach (PheCAP),105,2019
"Y Zhang, T Cai, S Yu, K Cho, C Hong, J Sun, J Huang, YL Ho, ...",,
"Nature protocols 14 (12), 3426-3444",,
Automated grouping of medical codes via multiview banded spectral clustering,11,2019
"L Zhang, Y Zhang, T Cai, Y Ahuja, Z He, YL Ho, A Beam, K Cho, R Carroll, ...",,
"Journal of biomedical informatics 100, 103322",,
The genome empowerment scale: An assessment of parental empowerment in families with undiagnosed disease,9,2019
"A McConkie?Rosell, K Schoch, J Sullivan, H Cope, R Spillmann, ...",,
"Clinical genetics 96 (6), 521-531",,
Batch correction evaluation framework using a-priori gene-gene associations: applied to the GTEx dataset,28,2019
"J Somekh, SS Shen-Orr, IS Kohane",,
"BMC bioinformatics 20, 1-10",,
Evaluation of the association of bariatric surgery with subsequent depression,26,2019
"W Yuan, KH Yu, N Palmer, FC Stanford, I Kohane",,
"International journal of obesity 43 (12), 2528-2535",,
The efficacy of obesity polygenic risk scores in an autistic population,,2019
"DY Zhang, NP Palmer, C Hong, L Zhang, SG Finlayson, P Avillach, ...",,
"bioRxiv, 836734",,
Evaluating manual mappings of Russian proprietary formats and terminologies to FHIR,6,2019
"ID Lenivtceva, G Kopanitsa",,
"Methods of information in medicine 58 (04/05), 151-159",,
Aberrant mitochondrial function in patient-derived neural cells from CDKL5 deficiency disorder and Rett syndrome,20,2019
"S Jagtap, JM Thanos, T Fu, J Wang, J Lalonde, TO Dial, A Feiglin, J Chen, ...",,
"Human molecular genetics 28 (21), 3625-3636",,
Magnetic Resonance Imaging characteristics in case of TOR1AIP1 muscular dystrophy,7,2019
"A Bhatia, BC Mobley, J Cogan, ME Koziura, E Brokamp, J Phillips, ...",,
"Clinical imaging 58, 108-113",,
High-throughput multimodal automated phenotyping (MAP) with application to PheWAS,72,2019
"KP Liao, J Sun, TA Cai, N Link, C Hong, J Huang, JE Huffman, ...",,
"Journal of the American Medical Informatics Association 26 (11), 1255-1262",,
Concordance between gene expression in peripheral whole blood and colonic tissue in children with inflammatory bowel disease,38,2019
"NP Palmer, JA Silvester, JJ Lee, AL Beam, I Fried, VI Valtchinov, ...",,
"PLoS One 14 (10), e0222952",,
Donald AB Lindberg (1933–2019),1,2019
"I Kohane, JM Berg",,
"Science 366 (6461), 37-37",,
"De novo pathogenic variants in N-cadherin cause a syndromic neurodevelopmental disorder with corpus callosum, axon, cardiac, ocular, and genital defects",35,2019
"A Accogli, S Calabretta, J St-Onge, N Boudrahem-Addour, ...",,
"The American Journal of Human Genetics 105 (4), 854-868",,
"Overdose from prescription opioids in adolescence, 1999-2017",,2019
"O Miron, KH Yu, R Wilf-Miron, IS Kohane",,
ISRAEL JOURNAL OF HEALTH POLICY RESEARCH 8 (1),,
"Erratum: De Novo Variants in WDR37 Are Associated with Epilepsy, Colobomas, Dysmorphism, Developmental Delay, Intellectual Disability, and Cerebellar Hypoplasia (The American …",1,2019
"O Kanca, JC Andrews, PT Lee, C Patel, SR Braddock, AM Slavotinek, ...",,
"American Journal of Human Genetics 105 (3), 672-674",,
Artificial intelligence for surveillance in public health,28,2019
"R Thiébaut, S Cossin",,
"Yearbook of medical informatics 28 (01), 232-234",,
"Advancing artificial intelligence in sensors, signals, and imaging informatics",8,2019
"W Hsu, C Baumgartner, T Deserno",,
"Yearbook of medical informatics 28 (01), 115-117",,
"De novo variants in WDR37 are associated with epilepsy, colobomas, dysmorphism, developmental delay, intellectual disability, and cerebellar hypoplasia",48,2019
"O Kanca, JC Andrews, PT Lee, C Patel, SR Braddock, AM Slavotinek, ...",,
"The American Journal of Human Genetics 105 (2), 413-424",,
Heterozygous variants in MYBPC1 are associated with an expanded neuromuscular phenotype beyond arthrogryposis,23,2019
"V Shashi, J Geist, Y Lee, Y Yoo, U Shin, K Schoch, J Sullivan, N Stong, ...",,
"Human mutation 40 (8), 1115-1126",,
"Suicide rates among adolescents and young adults in the United States, 2000-2017",311,2019
"O Miron, KH Yu, R Wilf-Miron, IS Kohane",,
"Jama 321 (23), 2362-2364",,
Lysosomal storage and albinism due to effects of a de novo CLCN7 variant on lysosomal acidification,60,2019
"ER Nicoli, MR Weston, M Hackbarth, A Becerril, A Larson, WM Zein, ...",,
"The American Journal of Human Genetics 104 (6), 1127-1138",,
IgG4?related disease: Association with a rare gene variant expressed in cytotoxic T cells,9,2019
"JH Newman, A Shaver, JH Sheehan, S Mallal, JH Stone, S Pillai, ...",,
"Molecular genetics & genomic medicine 7 (6), e686",,
Pre-existing autoimmune disease and the risk of immune-related adverse events among patients receiving checkpoint inhibitors for cancer,68,2019
"KL Kehl, S Yang, MM Awad, N Palmer, IS Kohane, D Schrag",,
"Cancer Immunology, Immunotherapy 68, 917-926",,
Beyond multidrug resistance: Leveraging rare variants with machine and statistical learning models in Mycobacterium tuberculosis resistance prediction,70,2019
"ML Chen, A Doddi, J Royer, L Freschi, M Schito, M Ezewudo, IS Kohane, ...",,
"EBioMedicine 43, 356-369",,
Deep learning benchmarks on L1000 gene expression data,16,2019
"MBA McDermott, J Wang, WN Zhao, SD Sheridan, P Szolovits, I Kohane, ...",,
IEEE/ACM transactions on computational biology and bioinformatics 17 (6 …,,
Machine learning in medicine,2396,2019
"A Rajkomar, J Dean, I Kohane",,
"New England Journal of Medicine 380 (14), 1347-1358",,
A toolkit for genetics providers in follow?up of patients with non?diagnostic exome sequencing,10,2019
"DB Zastrow, JN Kohler, D Bonner, CM Reuter, L Fernandez, ME Grove, ...",,
"Journal of genetic counseling 28 (2), 213-228",,
Developing a genomics rotation: Practical training around variant interpretation for genetic counseling students,14,2019
"ME Grove, S White, DG Fisk, S Rego, O Dagan?Rosenfeld, JN Kohler, ...",,
"Journal of genetic counseling 28 (2), 466-476",,
Adversarial attacks on medical machine learning,821,2019
"SG Finlayson, JD Bowers, J Ito, JL Zittrain, AL Beam, IS Kohane",,
"Science 363 (6433), 1287-1289",,
Systemic nature of spinal muscular atrophy revealed by studying insurance claims,68,2019
"SL Lipnick, DM Agniel, R Aggarwal, NR Makhortova, SG Finlayson, ...",,
"PLoS One 14 (3), e0213680",,
Bi-allelic variants in TONSL cause SPONASTRIME dysplasia and a spectrum of skeletal dysplasia phenotypes,27,2019
"LC Burrage, JJ Reynolds, NV Baratang, JB Phillips, J Wegner, ...",,
"The American Journal of Human Genetics 104 (3), 422-438",,
Feature extraction for phenotyping from semantic and knowledge resources,20,2019
"W Ning, S Chan, A Beam, M Yu, A Geva, K Liao, M Mullen, KD Mandl, ...",,
"Journal of biomedical informatics 91, 103122",,
Spectrum of neurodevelopmental disease associated with the GNAO1 guanosine triphosphate–binding region,58,2019
"MK Kelly, M Park, I Mihalek, A Rochtus, M Gramm, E Pérez?Palma, ...",,
"Epilepsia 60 (3), 406-418",,
A whole genome approach for discovering the genetic basis of blood group antigens: independent confirmation for P1 and Xga,19,2019
"WJ Lane, M Aguad, R Smeland?Wagman, S Vege, HH Mah, A Joseph, ...",,
"Transfusion 59 (3), 908-915",,
Framing the challenges of artificial intelligence in medicine,197,2019
"KH Yu, IS Kohane",,
"BMJ quality & safety 28 (3), 238-241",,
"P088 IMMUNE GENE EXPRESSION DURING ACTIVE DISEASE IS ASSOCIATED WITH BRAIN, COGNITIVE AND BEHAVIORAL CHANGES IN PEDIATRIC CROHN’S DISEASE",,2019
"C Mrakotsky, D Prilutsky, V Mitsialis, K Kapur, A Prohl, WA Dunn, S Evans, ...",,
"Inflammatory Bowel Diseases 25 (Supplement_1), S41-S42",,
Probabilistic record linkage of de-identified research datasets with discrepancies using diagnosis codes,36,2019
"BP Hejblum, GM Weber, KP Liao, NP Palmer, S Churchill, NA Shadick, ...",,
"Scientific data 6 (1), 1-11",,
Expanding the spectrum of BAF-related disorders: de novo variants in SMARCC2 cause a syndrome with intellectual disability and developmental delay,68,2019
"K Machol, J Rousseau, S Ehresmann, T Garcia, TTM Nguyen, ...",,
"The American Journal of Human Genetics 104 (1), 164-178",,
A comprehensive iterative approach is highly effective in diagnosing individuals who are exome negative,72,2019
"V Shashi, K Schoch, R Spillmann, H Cope, QKG Tan, N Walley, L Pena, ...",,
"Genetics in Medicine 21 (1), 161-172",,
Learning to Estimate Nutrition Facts from Food Descriptions.,1,2019
"H Amiri, A Beam, IS Kohane",,
AMIA,,
Approaching Small Molecule Prioritization as a Cross-Modal Information Retrieval Task through Coordinated Representation Learning,2,2019
"SG Finlayson, MBA McDermott, AV Pickering, SL Lipnick, W Yuan, ...",,
arXiv preprint arXiv:1911.10241,,
Association of whole-genome and NETRIN1 signaling pathway–derived polygenic risk scores for major depressive disorder and white matter microstructure in the UK Biobank,27,2019
"MC Barbu, Y Zeng, X Shen, SR Cox, TK Clarke, J Gibson, MJ Adams, ...",,
"Biological Psychiatry: Cognitive Neuroscience and Neuroimaging 4 (1), 91-100",,
Clinical concept embeddings learned from massive sources of multimodal medical data,212,2019
"AL Beam, B Kompa, A Schmaltz, I Fried, G Weber, N Palmer, X Shi, T Cai, ...",,
"Pacific Symposium on Biocomputing 2020, 295-306",,
