TITLE,CITED BY,YEAR
MOESM2 of The CAFA challenge reports improved protein function prediction and new functional annotations for hundreds of genes through experimental screens,,2019
"N Zhou, Y Jiang, T Bergquist, A Lee, B Kacsoh, A Crocker, K Lewis, ...",,
(No Title),,
"Conflict of Interest Declarations by Contributing Editors of the Special Issue on Early-Career Scientists, Sponsored by Illumina",,2019
"SR Bordenstein, V Bucci, D Bulgarelli, N Chia, D Ercolini, TM Flynn, ...",,
Text Mining and Machine Learning for Precision Medicine.,1,2019
"G Gonzalez, Z Lu, R Leaman, D Weissenbacher, MR Boland, Y Chen, ...",,
"PSB, 449-454",,
New Drosophila Long-Term Memory Genes Revealed by Assessing Computational Function Prediction Methods,14,2019
"BZ Kacsoh, S Barton, Y Jiang, N Zhou, SD Mooney, I Friedberg, ...",,
"G3: Genes, Genomes, Genetics 9 (1), 251-267",,
