TITLE,CITED BY,YEAR
"V Mysore, X Cullere, J Mears, F Rosetti, K Okubo, PX Liew, F Zhang, ...",,
"Nature communications 12 (1), 4791",,
Genome editing to define the function of risk loci and variants in rheumatic disease,8,2021
"Y Baglaenko, D Macfarlane, A Marson, PA Nigrovic, S Raychaudhuri",,
"Nature Reviews Rheumatology 17 (8), 462-474",,
The power of systems biology: insights on lupus nephritis from the accelerating medicines partnership,9,2021
"A Fava, S Raychaudhuri, DA Rao",,
"Rheumatic Disease Clinics 47 (3), 335-350",,
Medical records-based genetic studies of the complement system,12,2021
"A Khan, N Shang, L Petukhova, J Zhang, Y Shen, SJ Hebbring, ...",,
"Journal of the American Society of Nephrology 32 (8), 2031-2047",,
"Multimodally profiling memory T cells from a tuberculosis cohort identifies cell state associations with demographics, environment and disease",55*,2021
"A Nathan, JI Beynor, Y Baglaenko, S Suliman, K Ishigaki, S Asgari, ...",,
"Nature immunology 22 (6), 781-793",,
Leveraging single-cell ATAC-seq to identify disease-critical fetal and adult brain cell types,4,2021
"SS Kim, K Jagadeesh, KK Dey, AZ Shen, S Raychaudhuri, M Kellis, ...",,
"bioRxiv, 2021.05. 20.445067",,
A sex-specific evolutionary interaction betweenADCY9andCETP,,2021
"I Gamache, M Legault, J Grenier, R Sanchez, E Rhéaume, S Asgari, ...",,
Transethnic analysis of the human leukocyte antigen region for ulcerative colitis reveals not only shared but also ethnicity-specific disease associations,24,2021
"F Degenhardt, G Mayr, M Wendorff, G Boucher, E Ellinghaus, ...",,
"Human molecular genetics 30 (5), 356-369",,
Accurate imputation of human leukocyte antigens with CookHLA,35,2021
"S Cook, W Choi, H Lim, Y Luo, K Kim, X Jia, S Raychaudhuri, B Han",,
"Nature Communications 12 (1), 1264",,
Population-specific causal disease effect sizes in functionally important regions impacted by selection,127,2021
"H Shi, S Gazal, M Kanai, EM Koch, AP Schoech, KM Siewert, SS Kim, ...",,
"Nature communications 12 (1), 1098",,
Patient-reported wellbeing and clinical disease measures over time captured by multivariate trajectories of disease activity in individuals with juvenile idiopathic arthritis …,24,2021
"SJW Shoop-Worrall, KL Hyrich, LR Wedderburn, W Thomson, N Geifman, ...",,
"The Lancet Rheumatology 3 (2), e111-e121",,
HATK: HLA analysis toolkit,19,2021
"W Choi, Y Luo, S Raychaudhuri, B Han",,
"Bioinformatics 37 (3), 416-418",,
New susceptibility loci for severe COVID-19 by detailed GWAS analysis in European populations (preprint),,2021
"F Degenhardt, D Ellinghaus, S Juzenas, J Lerga-Jaso, M Wendorff, ...",,
Dynamic spectrum of ectopic lymphoid B cell activation in the RA synovium characterized by NR4A nuclear receptor expression,1,2021
"N Meednu, J Rangel-Moreno, F Zhang, K Escalera-Rivera, E Corsiero, ...",,
How COVID-19 is changing rheumatology clinical practice,36,2021
"E Bonfá, L Gossec, DA Isenberg, Z Li, S Raychaudhuri",,
"Nature Reviews Rheumatology 17 (1), 11-15",,
Data integration of bulk and single-cell transcriptomics from cerebral organoids and post-mortem brains to identify cell types and cell type specific driver genes in autism,,2020
"E Lim, Y Chan, M Burns, X Guo, S Erdin, D Tai, J Reichert, YK Chan, ...",,
Improving the trans-ancestry portability of polygenic risk scores by prioritizing variants in predicted cell-type-specific regulatory elements,142,2020
"T Amariuta, K Ishigaki, H Sugishita, T Ohta, M Koido, KK Dey, K Matsuda, ...",,
"Nature genetics 52 (12), 1346-1354",,
Interactions between genome?wide genetic factors and smoking influencing risk of systemic lupus erythematosus,17,2020
"J Cui, S Raychaudhuri, EW Karlson, C Speyer, S Malspeis, H Guan, ...",,
"Arthritis & rheumatology 72 (11), 1863-1871",,
Urine proteomics and single cell transcriptomics identify IL-16 as a biomarker for lupus nephritis,2,2020
"A Fava, J Buyon, C Mohan, T Zhang, HM Belmont, P Izmirly, R Clancy, ...",,
ARTHRITIS & RHEUMATOLOGY 72,,
Synovial CD8 T Cells in Rheumatoid Arthritis Exhibit High Antigen-independent Cytokine Production and Low Cytotoxic Potential,,2020
"AH Jonsson, F Zhang, E Gomez-Rivas, K Rupani, G Watts, K Wei, ...",,
ARTHRITIS & RHEUMATOLOGY 72,,
Role of NR4A Nuclear Receptor Family in RA Synovial Ectopic Lymphoid Neogenesis Revealed by Single Cell Profiling,,2020
"N Meednu, F Zhang, K Escalera-Rivera, E Corsiero, E Prediletto, ...",,
ARTHRITIS & RHEUMATOLOGY 72,,
Single-cell Profiling of Synovial Stromal Cells Reveals an Angiocrine Endothelium in Rheumatoid Arthritis,,2020
"K Wei, I Korsunsky, J Marshall, G Watts, T Major, Z Zhu, Y Li, C Buckley, ...",,
ARTHRITIS & RHEUMATOLOGY 72,,
Genome-wide study identifies association between HLA-B? 55: 01 and self-reported penicillin allergy,43,2020
"K Krebs, J Bovijn, N Zheng, M Lepamets, JC Censin, T Jürgenson, D Särg, ...",,
"The American Journal of Human Genetics 107 (4), 612-621",,
IFN-? and TNF-? drive a CXCL10+ CCL2+ macrophage phenotype expanded in severe COVID-19 and other diseases with tissue inflammation,37,2020
"F Zhang, JR Mears, L Shakib, JI Beynor, S Shanaj, I Korsunsky, A Nathan, ...",,
BioRxiv,,
Perspectives on ENCODE,15,2020
"F Abascal, R Acosta, NJ Addleman, J Adrian, V Afzal, B Aken, JA Akiyama",,
"Nature 583 (7818), 693-699",,
A high-resolution HLA reference panel capturing global population diversity enables multi-ethnic fine-mapping in HIV host response,14,2020
"Y Luo, M Kanai, W Choi, X Li, K Yamamoto, K Ogawa, ...",,
"medRxiv, 2020.07. 16.20155606",,
RNA identification of PRIME cells predicting rheumatoid arthritis flares,141,2020
"DE Orange, V Yao, K Sawicka, J Fak, MO Frank, S Parveen, NE Blachere, ...",,
"New England Journal of Medicine 383 (3), 218-228",,
Large-scale genome-wide association study in a Japanese population identifies novel susceptibility loci across different diseases,344,2020
"K Ishigaki, M Akiyama, M Kanai, A Takahashi, E Kawakami, H Sugishita, ...",,
"Nature genetics 52 (7), 669-679",,
Synoviocyte-targeted therapy synergizes with TNF inhibition in arthritis reversal,46,2020
"MND Svensson, M Zoccheddu, S Yang, G Nygaard, C Secchi, KM Doody, ...",,
"Science Advances 6 (26), eaba4353",,
A positively selected FBN1 missense variant reduces height in Peruvian individuals,52,2020
"S Asgari, Y Luo, A Akbari, GM Belbin, X Li, DN Harris, M Selig, E Bartell, ...",,
"Nature 582 (7811), 234-239",,
Integrated urine proteomics and renal single-cell genomics identify an IFN-? response gradient in lupus nephritis,59,2020
"A Fava, J Buyon, C Mohan, T Zhang, HM Belmont, P Izmirly, R Clancy, ...",,
JCI insight 5 (12),,
FRI0585 HIGH-THROUGHPUT METHODOLOGY FOR EMR-BASED IDENTIFICATION OF CLINICAL SUB-PHENOTYPES IN COMPLEX PATIENT POPULATIONS,,2020
"M Maurits, T Huizinga, M Reinders, S Raychaudhuri, E Karlson, ...",,
"Annals of the Rheumatic Diseases 79 (Suppl 1), 897-897",,
Notch signalling drives synovial fibroblast identity and arthritis pathology,299,2020
"K Wei, I Korsunsky, JL Marshall, A Gao, GFM Watts, T Major, AP Croft, ...",,
"Nature 582 (7811), 259-264",,
Using genetics to prioritize diagnoses for rheumatology outpatients with inflammatory arthritis,41,2020
"R Knevel, S le Cessie, CC Terao, K Slowikowski, J Cui, TWJ Huizinga, ...",,
"Science translational medicine 12 (545), eaay1548",,
Disruptive innovation in rheumatology: new networks of global public–private partnerships are needed to take advantage of scientific progress,1,2020
"TWJ Huizinga, VM Holers, J Anolik, MB Brenner, CD Buckley, V Bykerk, ...",,
"Annals of the rheumatic diseases 79 (5), 553-555",,
CUX1 and I?B? (NFKBIZ) mediate the synergistic inflammatory response to TNF and IL-17A in stromal fibroblasts,52,2020
"K Slowikowski, HN Nguyen, EH Noss, DP Simmons, F Mizoguchi, ...",,
"Proceedings of the National Academy of Sciences 117 (10), 5532-5541",,
Advances in genetics toward identifying pathogenic cell states of rheumatoid arthritis,29,2020
"T Amariuta, Y Luo, R Knevel, Y Okada, S Raychaudhuri",,
"Immunological reviews 294 (1), 188-204",,
Allele-specific expression changes dynamically during T cell activation in HLA and other autoimmune loci,93,2020
"M Gutierrez-Arcelus, Y Baglaenko, J Arora, S Hannes, Y Luo, T Amariuta, ...",,
"Nature genetics 52 (3), 247-253",,
Perspectives on ENCODE,,2020
"NJ Addleman, J Adrian, UK Baymuradov, A Bhaskar, N Boley, L Cao, ...",,
"Nature 583 (7818), 693-698",,
"A Single Cell Stromal Atlas Identifies Conserved Fibroblast Phenotypes Expanded in the Inflamed Synovium, Lung, Intestine, and Salivary Gland",,2020
"I Korsunsky, K Wei, M Pohin, E Kim, J Turner, S Nayar, B Fisher, K Raza, ...",,
Arthritis & Rheumatology,,
Multimodal single-cell approaches shed light on T cell heterogeneity,14,2019
"A Nathan, Y Baglaenko, CY Fonseka, JI Beynor, S Raychaudhuri",,
"Current opinion in immunology 61, 17-25",,
"Fast, sensitive and accurate integration of single-cell data with Harmony",3667,2019
"I Korsunsky, N Millard, J Fan, K Slowikowski, F Zhang, K Wei, ...",,
"Nature methods 16 (12), 1289-1296",,
"Tubular cell and keratinocyte single-cell transcriptomics applied to lupus nephritis reveal type I IFN and fibrosis relevant pathways (vol 20, pg 915, 2019)",,2019
"E Der, H Suryawanshi, P Morozov, M Kustagi, B Goilav, S Ranabothu, ...",,
"NATURE IMMUNOLOGY 20 (11), 1556-1556",,
Cross-disorder analysis of schizophrenia and 19 immune-mediated diseases identifies shared genetic risk,84,2019
"JG Pouget, ...",,
"Human Molecular Genetics 28 (20), 3498-3513",,
An Expanded Granzyme K+ CD8 T Cell Population Induces Inflammatory Responses in Rheumatoid Arthritis Synovium,2,2019
"AH Jonsson, F Zhang, G Watts, K Wei, D Rao, S Raychaudhuri, ...",,
Arthritis & Rheumatology 71,,
Towards a Single Cell Portrait of Rheumatoid Arthritis-Development of a Single Cell Multiomics Pipeline for Phase 2 of the Accelerating Medicine Partnership (AMP)-RA Network,,2019
"K Wei, AH Jonsson, F Zhang, A Nathan, J Mears, G Watts, Z Zhu, ...",,
ARTHRITIS & RHEUMATOLOGY 71,,
Integration of Single Cells from Inflammatory Disease Tissues Reveals Common and Unique Pathogenic Cell States,,2019
"F Zhang, J Mears, I Korsunsky, K Wei, AH Jonsson, D Rao, E Kim, ...",,
ARTHRITIS & RHEUMATOLOGY 71,,
Interactions Between Genome-Wide Genetic Factors and Current Smoking in Determining SLE Risk,,2019
"J Cui, S Raychaudhuri, C Speyer, S Malspeis, H Guan, X Liu, J Williams, ...",,
ARTHRITIS & RHEUMATOLOGY 71,,
Distinct HLA associations with rheumatoid arthritis subsets defined by serological subphenotype,48,2019
"C Terao, B Brynedal, Z Chen, X Jiang, H Westerlind, M Hansson, ...",,
"The American Journal of Human Genetics 105 (3), 616-624",,
Harmonizing clinical sequencing and interpretation for the eMERGE III network,92,2019
"H Zouk, E Venner, NJ Lennon, DM Muzny, D Abrams, S Adunyah, ...",,
"The American Journal of Human Genetics 105 (3), 588-605",,
Early progression to active tuberculosis is a highly heritable trait driven by 3q23 in Peruvians,59*,2019
"Y Luo, S Suliman, S Asgari, T Amariuta, Y Baglaenko, M Martínez-Bonet, ...",,
"Nature communications 10 (1), 3765",,
Association of response to TNF inhibitors in rheumatoid arthritis with quantitative trait loci for CD40 and CD39,29,2019
"A Spiliopoulou, M Colombo, D Plant, N Nair, J Cui, MJH Coenen, K Ikari, ...",,
"Annals of the rheumatic diseases 78 (8), 1055-1061",,
The immune cell landscape in kidneys of patients with lupus nephritis,562,2019
"A Arazi, DA Rao, CC Berthier, A Davidson, Y Liu, PJ Hoover, A Chicoine, ...",,
"Nature immunology 20 (7), 902-914",,
Tubular cell and keratinocyte single-cell transcriptomics applied to lupus nephritis reveal type I IFN and fibrosis relevant pathways,310,2019
"E Der, H Suryawanshi, P Morozov, M Kustagi, B Goilav, S Ranabothu, ...",,
"Nature immunology 20 (7), 915-927",,
Defining inflammatory cell states in rheumatoid arthritis joint synovial tissues by integrating single-cell transcriptomics and mass cytometry,844,2019
"F Zhang, K Wei, K Slowikowski, CY Fonseka, DA Rao, S Kelly, ...",,
"Nature immunology 20 (7), 928-942",,
"Benchmarker: an unbiased, association-data-driven strategy to evaluate gene prioritization algorithms",20,2019
"RS Fine, TH Pers, T Amariuta, S Raychaudhuri, JN Hirschhorn",,
"The American Journal of Human Genetics 104 (6), 1025-1039",,
Distinct fibroblast subsets drive inflammation and damage in arthritis,631,2019
"AP Croft, J Campos, K Jansen, JD Turner, J Marshall, M Attar, L Savary, ...",,
"Nature 570 (7760), 246-251",,
OP0190 META-ANALYSIS OF IMMUNOCHIP DATA OF FOUR AUTOIMMUNE DISEASES REVEALS NOVEL SINGLE-DISEASE AND CROSS-PHENOTYPE ASSOCIATIONS,,2019
"A Márquez, M Kerick, A Zhernakova, J Gutierrez-Achury, WM Chen, ...",,
"Annals of the Rheumatic Diseases 78 (Suppl 2), 170-170",,
SAT0062 STRATIFIED MEDICINE FOR RHEUMATOID ARTHRITIS: PREDICTING RESPONSE TO BIOLOGIC THERAPY USING IMMUNE CELL SIGNATURES,,2019
"G Radley, B Mulhearn, L Donlin, JH Anolik, M Brenner, S Raychaudhuri, ...",,
"Annals of the Rheumatic Diseases 78 (Suppl 2), 1094-1095",,
Ab1282 a big-data approach to electronic health record data–using dimensionality reduction and clustering techniques to study longitudinal relationships between diseases,1,2019
"M Maurits, T Huizinga, S Raychaudhuri, M Reinders, E Karlson, ...",,
"Annals of the Rheumatic Diseases 78 (Suppl 2), 2102-2102",,
Presto scales Wilcoxon and auROC analyses to millions of observations,65,2019
"I Korsunsky, A Nathan, N Millard, S Raychaudhuri",,
"BioRxiv, 653253",,
HBEGF+ macrophages in rheumatoid arthritis induce fibroblast invasiveness,158,2019
"D Kuo, J Ding, IS Cohn, F Zhang, K Wei, DA Rao, C Rozo, UK Sokhi, ...",,
"Science translational medicine 11 (491), eaau8587",,
"Samuel S. Kim,* Chengzhen Dai, Farhad Hormozdiari, 2 Bryce van de Geijn, 2 Steven Gazal, 2 Yongjin Park, Luke O’Connor, 2, 5 Tiffany Amariuta, 5 Po-Ru Loh, 6 Hilary Finucane, 3",,2019
"S Raychaudhuri, AL Price",,
"The American Journal of Human Genetics 104, 896-913",,
Genes with high network connectivity are enriched for disease heritability,53,2019
"SS Kim, C Dai, F Hormozdiari, B van de Geijn, S Gazal, Y Park, ...",,
"The American Journal of Human Genetics 104 (5), 896-913",,
IMPACT: genomic annotation of cell-state-specific regulatory elements inferred from the epigenome of bound transcription factors,53,2019
"T Amariuta, Y Luo, S Gazal, EE Davenport, B van de Geijn, K Ishigaki, ...",,
"The American Journal of Human Genetics 104 (5), 879-895",,
300 Insights from single-cell RNA sequencing of skin and kidney in lupus nephritis,,2019
"E Der, H Suryawanshi, P Morozov, M Kustagi, B Goilav, S Ranabothu, ...",,
Lupus Science & Medicine 6 (Suppl 1),,
Immunoprofiling comes of age,4,2019
"S Raychaudhuri, RM Gupta",,
"Nature medicine 25 (3), 362-364",,
Lymphocyte innateness defined by transcriptional states reflects a balance between proliferation and effector functions,133,2019
"M Gutierrez-Arcelus, N Teslovich, AR Mola, RB Polidoro, A Nathan, H Kim, ...",,
"Nature communications 10 (1), 687",,
"The eMERGE genotype set of 83,717 subjects imputed to~ 40 million variants genome wide and association with the herpes zoster medical record phenotype",74,2019
"IB Stanaway, TO Hall, EA Rosenthal, M Palmer, V Naranbhai, R Knevel, ...",,
"Genetic epidemiology 43 (1), 63-81",,
