TITLE,CITED BY,YEAR
"EA Ganio, N Stanley, V Lindberg-Larsen, J Einhaus, AS Tsai, F Verdonk, ...",,
"Nature communications 11 (1), 3737",30,2020
Discovery and validation of biomarkers to aid the development of safe and effective pain therapeutics: challenges and opportunities,,
"KD Davis, N Aghaeepour, AH Ahn, MS Angst, D Borsook, A Brenton, ...",,
"Nature Reviews Neurology 16 (7), 381-400",275,2020
IMMUNE PROFILING TO PREDICT RECOVERY OUTCOMES AFTER SURGERY,,
"ES Tsai, K Rumer, K Wong, B Warrington, E Shelton, E Ganio, F Verdonk, ...",,
"SHOCK 53, 66-67",,2020
DEEP IMMUNE PROFILE OF PATIENTS WITH INFLAMMATORY BOWEL DISEASE UNDERGOING MAJOR ABDOMINAL SURGERY.,,
"K Rumer, E Ganio, E Tsai, AA Shelton, A Morris, N Aghaeepour, C Kin, ...",,
"DISEASES OF THE COLON & RECTUM 63 (6), E257-E258",,2020
Early prediction of preeclampsia via machine learning,,
"I Mari_, A Tsur, N Aghaeepour, A Montanari, DK Stevenson, GM Shaw, ...",,
"American Journal of Obstetrics & Gynecology MFM 2 (2), 100100",67,2020
Effects of Selective Exclusion of Patients on Preterm Birth Test Performance,,
"TF McElrath, D Cantonwine, DK Stevenson, GM Shaw, N Aghaeepour, ...",,
"Obstetrics & Gynecology 135 (5), 1228-1229",,2020
Changes in pregnancy-related serum biomarkers early in gestation are associated with later development of preeclampsia,,
"S Hao, J You, L Chen, H Zhao, Y Huang, L Zheng, L Tian, I Maric, X Liu, ...",,
"PloS one 15 (3), e0230000",23,2020
"Multi-Omic, Longitudinal Profile of Third-Trimester Pregnancies Identifies a Molecular Switch That Predicts the Onset of Labor.",,
"I Stelzer, MS Ghaemi, X Han, K Ando, L Peterson, K Contrepois, E Ganio, ...",,
"REPRODUCTIVE SCIENCES 27 (SUPPL 1), 89A-89A",,2020
CytoNorm: a normalization algorithm for cytometry data,,
"S Van Gassen, B Gaudilliere, MS Angst, Y Saeys, N Aghaeepour",,
"Cytometry Part A 97 (3), 268-278",123,2020
Integration of Mechanistic Immunological Knowledge into a Machine Learning Pipeline Increases Predictive Power,,
"A Culos, AS Tsai, N Stanley, M Becker, MS Ghaemi, DR Mcilwain, ...",,
"bioRxiv, 2020.02. 26.967232",,2020
Abstract WP190: Development of a Comprehensive Neuropsychological Battery to Assess Post-Stroke Cognitive Functioning,,
"L Drag, N Aghaeepour, M Mlynash, E Osborn, E Rah, M Buckwalter, ...",,
"Stroke 51 (Suppl_1), AWP190-AWP190",,2020
Author Correction: Preferential inhibition of adaptive immune system dynamics by glucocorticoids in patients after acute surgical trauma,,
"EA Ganio, N Stanley, V Lindberg-Larsen, J Einhaus, AS Tsai, F Verdonk, ...",,
Nature Communications 11,1,2020
Cyt_Geist: Current and future challenges in cytometry: Reports of the CYTO 2019 Conference Workshops,,
"K Czechowska, J Lannigan, N Aghaeepour, JB Back, J Begum, ...",,
"Cytometry Part A 95 (12), 1236-1274",9,2019
Projection-based Gating Strategy Optimization for Flow and Mass Cytometry,,
"N Aghaeepour, EF Simonds",,
2019,,
iRhom2 inhibits bile duct obstruction–induced liver fibrosis,,
"B Sundaram, K Behnke, A Belancic, MA Al-Salihi, Y Thabet, R Polz, ...",,
"Science Signaling 12 (605), eaax1194",20,2019
Guidelines for the use of flow cytometry and cell sorting in immunological studies,,
"A Cossarizza, HD Chang, A Radbruch, A Acs, D Adam, S Adam_Klages, ...",,
"European journal of immunology 49 (10), 1457-1973",1689,2019
Systemic immunologic consequences of chronic periodontitis,,
"DK Gaudilliere, A Culos, K Djebali, AS Tsai, EA Ganio, WM Choi, X Han, ...",,
"Journal of Dental Research 98 (9), 985-993",40,2019
Deep immune profiling of peripheral blood reveals a triphasic response and correlations with cognitive outcomes after stroke,,
"M Buckwalter, A Tsai, K Berry, M Beneyto, D Gaudilliere, E Ganio, ...",,
"JOURNAL OF NEUROCHEMISTRY 150, 170-170",,2019
Differential dynamics of the maternal immune system in healthy pregnancy and preeclampsia,,
"X Han, MS Ghaemi, K Ando, LS Peterson, EA Ganio, AS Tsai, ...",,
"Frontiers in immunology 10, 1305",78,2019
Deep Immune Profile of Preoperative Glucocorticoid Administration in Patients Undergoing Surgery,,
"K Rumer, EA Ganio, N Stanley, J Einhaus, AS Tsai, A Culos, ...",,
"Shock 51 (Suppl. 6), 140",,2019
WHOLE SYSTEM IMMUNE PHENOTYPING OF MALE AND FEMALE MICE REVEALS STRIKING SEX SIMILARITIES AND DIFFERENCES IN THE IMMUNE RESPONSE TO INJURY,,
"V Tawfik, Q Baca, EA Ganio, E Haight, A Culos, S Ghaemi, D Clark, ...",,
"ANESTHESIA AND ANALGESIA 128, 736-737",,2019
DEEP IMMUNE PROFILE OF PREOPERATIVE GLUCOCORTICOID ADMINISTRATION IN PATIENTS UNDERGOING SURGERY,,
"B Gaudilliere, EA Ganio, N Stanley, J Einhaus, AS Tsai, A Culos, K Rumer, ...",,
"ANESTHESIA AND ANALGESIA 128, 733-733",,2019
How clinical flow cytometry rebooted sepsis immunology,,
"G Monneret, M Gossez, N Aghaeepour, B Gaudilliere, F Venet",,
"Cytometry Part A 95 (4), 431-441",40,2019
A year-long immune profile of the systemic response in acute stroke survivors,,
"AS Tsai, K Berry, MM Beneyto, D Gaudilliere, EA Ganio, A Culos, ...",,
"Brain 142 (4), 978-991",63,2019
Understanding health disparities,,
"DK Stevenson, RJ Wong, N Aghaeepour, MS Angst, GL Darmstadt, ...",,
"Journal of Perinatology 39 (3), 354-358",14,2019
A topological view of human CD34+ cell state trajectories from integrated single-cell output and proteomic data,,
"DJHF Knapp, CA Hammond, F Wang, N Aghaeepour, PH Miller, PA Beer, ...",,
"Blood, The Journal of the American Society of Hematology 133 (9), 927-939",25,2019
Deep Immune Profiling of the Post-Stroke Peripheral Immune Response Reveals Tri-phasic Response and Correlations With Long-Term Cognitive Outcomes,,
"AS Tsai, K Berry, MM Beneyto, D Gaudilliere, EA Ganio, B Choisy, ...",,
STROKE 50,,2019
