TITLE,CITED BY,YEAR
"HS Dashti, I Daghlas, JM Lane, Y Huang, MS Udler, H Wang, HM Ollila, ...",,
"Nature communications 12 (1), 900",,
Resting heartbeat complexity predicts all‐cause and cardiorespiratory mortality in middle‐to older‐aged adults from the UK biobank,12,2021
"L Gao, A Gaba, L Cui, HW Yang, R Saxena, FAJL Scheer, O Akeju, ...",,
"Journal of the American Heart Association 10 (3), e018483",,
Sex-dimorphic genetic effects and novel loci for fasting glucose and insulin variability,146,2021
"V Lagou, R Mägi, JJ Hottenga, H Grallert, JRB Perry, N Bouatia-Naji, ...",,
"Nature communications 12 (1), 24",,
A Review on CRISPR/Cas9: A Molecular Approach to Genome Editing,,2021
"M Singh, D Singh, DC Suyal, A Mehra, V Tripathi, S Bhasin, PK Rai, ...",,
"Invertis University 11 (1), 17-22",,
Night shift work is associated with an increased risk of asthma,81,2021
"RJ Maidstone, J Turner, C Vetter, HS Dashti, R Saxena, FAJL Scheer, ...",,
"Thorax 76 (1), 53-60",,
Risk of pre‐eclampsia in patients with a maternal genetic predisposition to common medical conditions: a case–control study,30,2021
"KJ Gray, VP Kovacheva, H Mirzakhani, AC Bjonnes, B Almoguera, ...",,
"BJOG: An International Journal of Obstetrics & Gynaecology 128 (1), 55-65",,
Habitual sleep disturbances and migraine: a Mendelian randomization study,28,2020
"I Daghlas, A Vgontzas, Y Guo, DI Chasman, ...",,
"Annals of clinical and translational neurology 7 (12), 2370-2380",,
"Sleep disturbance and incident Alzheimer’s disease: A UK Biobank study of 502,538 middle‐aged to older participants: Biomarkers (non‐neuroimaging): Alzheimer's disease …",4,2020
"L Gao, P Li, L Cui, PM Wong, O Johnson‐Akeju, J Lane, R Saxena, ...",,
"Alzheimer's & Dementia 16, e044575",,
Operating characteristics of the rank-based inverse normal transformation for quantitative trait analysis in genome-wide association studies,214,2020
"ZR McCaw, JM Lane, R Saxena, S Redline, X Lin",,
"Biometrics 76 (4), 1262-1272",,
Variant Curation Expert Panel Recommendations for RYR1 Pathogenicity Assertions in Malignant Hyperthermia Susceptibility,1,2020
"JJ Johnston, RT Dirksen, T Girard, SG Gonsalves, PM Hopkins, S Riazi, ...",,
"bioRxiv, 2020.11. 29.402768",,
Morning diurnal preference and food intake: a Mendelian randomization study,19,2020
"HS Dashti, A Chen, I Daghlas, R Saxena",,
"The American Journal of Clinical Nutrition 112 (5), 1348-1357",,
"Polygenic risk score for obesity and the quality, quantity, and timing of workplace food purchases: A secondary analysis from the ChooseWell 365 randomized trial",27,2020
"HS Dashti, MF Hivert, DE Levy, JL McCurley, R Saxena, AN Thorndike",,
"PLoS medicine 17 (7), e1003219",,
A polygenic and phenotypic risk prediction for polycystic ovary syndrome evaluated by phenome-wide association studies,61,2020
"YY Joo, KE Actkins, JA Pacheco, AO Basile, R Carroll, DR Crosslin, F Day, ...",,
"The Journal of Clinical Endocrinology & Metabolism 105 (6), 1918-1936",,
Advancing Dinner Timing Is an Effective Strategy in Improving Glucose Tolerance in Free-Living Adults: A Randomized Cross-Over Trial,,2020
"H Dashti, J Lopez, C Vetter, M Pérez-Ayala, JC Baraza, J Florez, ...",,
"Current Developments in Nutrition 4, nzaa047_005",,
"Association of Genome-Wide Genetic Risk for Obesity with the Quality, Quantity, and Timing of Workplace Food Purchases",,2020
"H Dashti, MF Hivert, D Levy, J McCurley, R Saxena, A Thorndike",,
"Current Developments in Nutrition 4, nzaa061_020",,
C-Reactive Protein and Risk of Obstructive Sleep Apnea: A Prospective Study of Four US Cohorts,,2020
"T Huang, M Goodman, X Li, M Stampfer, R Saxena, S Tworoger, ...",,
D19. SRN: HEALTH CONSEQUENCES AND OUTCOMES OF OSA: WHAT DO'BIG DATA'AND …,,
Pathway-Specific Polygenic Risk Scores (PS-PGRS) Identify OSA-Related Pathways That Moderate Susceptibility to CVD,1,2020
"M Goodman, BE Cade, R Saxena, M Rutter, S Purcell, T Sofer, ...",,
D19. SRN: HEALTH CONSEQUENCES AND OUTCOMES OF OSA: WHAT DO'BIG DATA'AND …,,
Night shift work increases the risk of asthma,1,2020
"RJ Maidstone, J Turner, C Vetter, HS Dashti, R Saxena, F Scheer, ...",,
"medRxiv, 2020.04. 22.20074369",,
0016 Genetic Basis of Daytime Napping and Consequence on Cardiometabolic Health,1,2020
"HS Dashti, I Daghlas, J Lane, M Udler, M Garaulet, R Saxena",,
"Sleep 43 (Supplement_1), A7-A7",,
"0259 Shiftworkers are at Increased Risk of Developing Chronic Pain and Opioid Use Disorders: A Study of 116,000 UK Biobank Participants Over a Decade",,2020
"L Gao, P Li, L Cui, Y Luo, C Vetter, R Saxena, FA Scheer, ...",,
"Sleep 43 (Supplement_1), A98-A99",,
"1164 Prospective Associations Between Sleep Duration, Variability and Timing and Diseases from an Electronic Health Record Biobank in 24,065 Individuals",,2020
"HS Dashti, B Cade, G Stutaite, R Saxena, S Redline, E Karlson",,
"Sleep 43 (Supplement_1), A444-A445",,
Dimensionality reduction reveals fine-scale structure in the Japanese population with consequences for polygenic risk prediction,88,2020
"S Sakaue, J Hirata, M Kanai, K Suzuki, M Akiyama, C Lai Too, T Arayssi, ...",,
"Nature communications 11 (1), 1569",,
Selection into shift work is influenced by educational attainment and body mass index: A Mendelian randomization study,,2020
"I Daghlas, RC Richmond, JM Lane, HS Dashti, HM Ollila, ...",,
"medRxiv, 2020.03. 10.20032698",,
Risk of preeclampsia in patients with genetic predisposition to common medical conditions: a case-control study,,2020
"KJ Gray, VP Kovacheva, H Mirzakhani, AC Bjonnes, B Almoguera, ...",,
"bioRxiv, 2020.03. 04.976472",,
Longitudinal Metabolic Profiling in Pregnancy of Women with and without Pregestational Diabetes Who Develop Preeclampsia.,,2020
"KJ Gray, M Yang, L Liang, R Saxena",,
"REPRODUCTIVE SCIENCES 27 (SUPPL 1), 182A-182A",,
Melatonin effects on glucose metabolism: time to unlock the controversy,170,2020
"M Garaulet, J Qian, JC Florez, J Arendt, R Saxena, FAJL Scheer",,
"Trends in Endocrinology & Metabolism 31 (3), 192-204",,
Optimizing cardiac ischemic preconditioning and postconditioning via epitranscriptional regulation,12,2020
"R Saxena, NL Weintraub, Y Tang",,
"Medical hypotheses 135, 109451",,
Assessment of MTNR1B Type 2 Diabetes Genetic Risk Modification by Shift Work and Morningness-Eveningness Preference in the UK Biobank,20,2020
"HS Dashti, C Vetter, JM Lane, MC Smith, AR Wood, MN Weedon, ...",,
"Diabetes 69 (2), 259-266",,
Association between mitochondrial genetic variation and breast cancer risk: the Multiethnic Cohort.,,2019
"LYQ Li YuQing, EE Giorgi, KB Beckman, C Caberto, R Kazma, ...",,
Correction: Large-scale genome-wide meta-analysis of polycystic ovary syndrome suggests shared genetic architecture for different diagnosis criteria,12,2019
"F Day, T Karaderi, MR Jones, C Meun, C He, A Drong, P Kraft, N Lin, ...",,
"PLoS genetics 15 (12), e1008517",,
"Large-scale genome-wide meta-analysis of polycystic ovary syndrome suggests shared genetic architecture for different diagnosis criteria (vol 14, e1007813, 2018)",,2019
"F Day, T Karaderi, MR Jones, C Meun, C He, A Drong, P Kraft, N Lin, ...",,
PLOS GENETICS 15 (12),,
Evolutionarily conserved regulation of sleep by epidermal growth factor receptor signaling,42,2019
"DA Lee, J Liu, Y Hong, JM Lane, AJ Hill, SL Hou, H Wang, G Oikonomou, ...",,
"Science advances 5 (11), eaax4249",,
Nightmares share strong genetic risk with sleep and psychiatric disorders,3,2019
"HM Ollila, N Sinnott-Armstrong, K Kantojärvi, T Palviainen, A Pandit, ...",,
"BioRxiv, 836452",,
Sequencing analysis at 8p23 identifies multiple rare variants in DLC1 associated with sleep-related oxyhemoglobin saturation level,15,2019
"J Liang, BE Cade, KY He, H Wang, J Lee, T Sofer, S Williams, R Li, ...",,
"The American Journal of Human Genetics 105 (5), 1057-1068",,
Preeclampsia,,2019
"KJ Gray, M Yang, DE Cantonwine, TF McElrath, L Liang, R Saxena",,
"JOURNAL OF WOMENS HEALTH 28 (11), 1584-1585",,
"Publisher Correction: Shared heritability and functional enrichment across six solid cancers (Nature Communications,(2019), 10, 1,(431), 10.1038/s41467-018-08054-4).",,2019
"CM Tangen, X Wu, D Yannoukakos, W Zheng, S Zienolddiny, A Ziogas, ...",,
Nature Communications,,
Association between mitochondrial genetic variation and breast cancer risk: The multiethnic cohort,11,2019
"Y Li, EE Giorgi, KB Beckman, C Caberto, R Kazma, A Lum-Jones, ...",,
"PloS One 14 (10), e0222284",,
Sleep duration and myocardial infarction,253,2019
"I Daghlas, HS Dashti, J Lane, KG Aragam, MK Rutter, R Saxena, C Vetter",,
"Journal of the American College of Cardiology 74 (10), 1304-1314",,
Multi-trait genome-wide association meta-analysis of dietary intake identifies new loci and functional links with metabolic traits,,2019
"J Merino, HS Dashti, C Sarnowski, JM Lane, R Saxena, JC Florez",,
"DIABETOLOGIA 62, S109-S110",,
Genome-wide association analysis of self-reported daytime sleepiness identifies 42 loci that suggest biological subtypes,194,2019
"H Wang, JM Lane, SE Jones, HS Dashti, HM Ollila, AR Wood, ...",,
"Nature communications 10 (1), 3503",,
Genome-wide association study of breakfast skipping links clock regulation with food timing,52,2019
"HS Dashti, J Merino, JM Lane, Y Song, CE Smith, T Tanaka, ...",,
"The American journal of clinical nutrition 110 (2), 473-484",,
Epigenome-wide association analysis of daytime sleepiness in the Multi-Ethnic Study of Atherosclerosis reveals African-American-specific associations,41,2019
"R Barfield, H Wang, Y Liu, JA Brody, B Swenson, R Li, TM Bartz, ...",,
"Sleep 42 (8), zsz101",,
Timing of food intake: identifying contributing factors to design effective interventions,97,2019
"HS Dashti, FAJL Scheer, R Saxena, M Garaulet",,
"Advances in Nutrition 10 (4), 606-620",,
Investigating causal relations between sleep traits and risk of breast cancer in women: mendelian randomisation study,141,2019
"RC Richmond, EL Anderson, HS Dashti, SE Jones, JM Lane, LB Strand, ...",,
bmj 365,,
How accurately can we recall food timing? A validity study of a novel food timing questionnaire (P18-016-19),2,2019
"M Guirette, H Dashti, C Tucker, C Vetter, M Garaulet, F Scheer, R Saxena",,
"Current Developments in Nutrition 3, nzz039. P18-016-19",,
Association between fibrinogen and fibrinogen γ’and atherosclerotic plaque morphology and composition in symptomatic carotid artery stenosis: Plaque-At-RISK study,19,2019
"AC Van Dijk, SJ Donkel, T Zadi, MAH Sonneveld, F Schreuder, ...",,
"Thrombosis Research 177, 130-135",,
Multi-trait genome-wide association meta-analysis of dietary intake identifies new loci and genetic and functional links with metabolic traits,4,2019
"J Merino, HS Dashti, C Sarnowski, JM Lane, MS Udler, PV Todorov, ...",,
"bioRxiv, 623728",,
Shared Genetic Architecture Between Sleep and Blood Pressure Traits in Humans,,2019
"BE Cade, J Lee, SA Gharib, DJ Gottlieb, KY He, DR Hillman, J Liang, ...",,
"D109. SRN: OUTCOMES AND IMPACT OF SLEEP AND RESPIRATORY DISORDERS, A7259-A7259",,
Associations of variants In the hexokinase 1 and interleukin 18 receptor regions with oxyhemoglobin saturation during sleep,39,2019
"BE Cade, H Chen, AM Stilp, T Louie, S Ancoli-Israel, R Arens, R Barfield, ...",,
"PLoS genetics 15 (4), e1007739",,
Genetic studies of accelerometer-based sleep measures yield new insights into human sleep behaviour,267,2019
"SE Jones, VT van Hees, DR Mazzotti, P Marques-Vidal, S Sabia, ...",,
"Nature communications 10 (1), 1585",,
0026 Gwas Of Nightmares Discovers Genetic Risk Variants And Shows Strong Overlapping Risk For Sleep And Psychiatric Disorders,,2019
"HM Ollila, N Sinnott-Armstrong, K Kantojärvi, T Palviainen, A Pandit, ...",,
"Sleep 42, A10",,
0045 Decreased Oral Glucose Tolerance And Insulin Response During Biological Evening Versus Morning Among Adults Under Free-living Conditions,1,2019
"HS Dashti, C Vetter, J Florez, M Garaulet, FAJL Scheer, R Saxena",,
"Sleep 42 (Supplement_1), A18-A19",,
0839 A Prospective Investigation Of Bidirectional Relationships Between Sleep Duration And Obesity,,2019
"I Daghlas, HS Dashti, MK Rutter, FAJL Scheer, R Saxena, C Vetter",,
"Sleep 42 (Supplement_1), A336-A337",,
0661 Assessment Of A Genetic Risk Score For Prediction Of Restless Legs Syndrome In A Cohort Of Women,,2019
"I Daghlas, R Saxena, DI Chasman",,
"Sleep 42 (Supplement_1), A263-A264",,
0493 Associations of Obstructive Sleep Apnea with Total and Site-specific Cancer Risk in Elderly Women: A Prospective Study,,2019
"T Huang, B Lin, M Stampfer, E Schernhammer, R Saxena, F Hu, ...",,
"Sleep 42 (Supplement_1), A197-A198",,
Heritability of the timing of food intake,46,2019
"J Lopez-Minguez, HS Dashti, JJ Madrid-Valero, JA Madrid, R Saxena, ...",,
"Clinical Nutrition 38 (2), 767-773",,
Chronotype Genetic Variant in PER2 is Associated with Intrinsic Circadian Period in Humans,50,2019
"AM Chang, JF Duffy, OM Buxton, JM Lane, D Aeschbach, C Anderson, ...",,
"Scientific reports 9 (1), 5350",,
Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates,502,2019
"HS Dashti, SE Jones, AR Wood, JM Lane, VT Van Hees, H Wang, ...",,
"Nature communications 10 (1), 1100",,
Dysfunctional Mitochondrial Fatty Acid Oxidation Precedes the Development of Early-Onset Preeclampsia.,,2019
"KJ Gray, DE Cantonwine, TF McElrath, R Saxena",,
"REPRODUCTIVE SCIENCES 26, 114A-114A",,
Polygenic risk score identifies associations between sleep duration and diseases determined from an electronic medical record biobank,63,2019
"HS Dashti, S Redline, R Saxena",,
"Sleep 42 (3), zsy247",,
Biological and clinical insights from genetics of insomnia symptoms,331,2019
"JM Lane, SE Jones, HS Dashti, AR Wood, KG Aragam, VT van Hees, ...",,
"Nature genetics 51 (3), 387-393",,
Shared heritability and functional enrichment across six solid cancers.,,2019
"O Fletcher, A Tardon, JA Taylor, MD Teare, MR Teixeira, MB Terry, ...",,
Nature Communications,,
Admixture mapping identifies novel loci for obstructive sleep apnea in Hispanic/Latino Americans,56,2019
"H Wang, BE Cade, T Sofer, SA Sands, H Chen, SR Browning, AM Stilp, ...",,
"Human molecular genetics 28 (4), 675-687",,
"Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms",604,2019
"SE Jones, JM Lane, AR Wood, VT van Hees, J Tyrrell, RN Beaumont, ...",,
"Nature communications 10 (1), 343",,
Shared heritability and functional enrichment across six solid cancers,126,2019
"X Jiang, HK Finucane, FR Schumacher, SL Schmit, JP Tyrer, Y Han, ...",,
"Nature communications 10 (1), 431",,
Association of the PHACTR1/EDN1 Genetic Locus With Spontaneous Coronary Artery Dissection,199,2019
"D Adlam, TM Olson, N Combaret, JC Kovacic, SE Iismaa, A Al-Hussaini, ...",,
"Journal of the American College of Cardiology 73 (1), 58-66",,
GENOME-WIDE ASSOCIATION ANALYSIS OF SELF-REPORTED DAYTIME SLEEPINESS IDENTIFIES 42 LOCI THAT SUGGEST BIOLOGICAL SUBTYPES,,2019
"H Wangs, J Lane, S Jones, H Dashti, H Ollila, A Wood, V van Hees, ...",,
Effect of teacher's personality traits and general life adjustment on his teaching capability,,2019
R Saxena,,
"ZENITH International Journal of Multidisciplinary Research 9 (4), 162-166",,
Association of DAT1 genetic variants with habitual sleep duration in the UK Biobank,20,2019
"JA Rhodes, JM Lane, IM Vlasac, MK Rutter, CA Czeisler, R Saxena",,
"Sleep 42 (1), zsy193",,
